Genome_ID	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	qcovs	qcovhsp
NZ_CP019041.1	BAC0478|adeT1|tr|C7F8K6|C7F8K6_ACIBA|AdeT1|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	43.182	308	171	1	1	304	299668	300591	2.04e-85	276.0	304	100	100
NZ_CP019041.1	BAC0478|adeT1|tr|C7F8K6|C7F8K6_ACIBA|AdeT1|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	37.662	308	188	1	1	304	300723	301646	4.67e-77	253.0	304	100	100
NZ_CP019041.1	BAC0478|adeT1|tr|C7F8K6|C7F8K6_ACIBA|AdeT1|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	40.514	311	173	6	1	304	301953	302870	7.01e-76	249.0	304	100	100
NZ_CP019041.1	BAC0478|adeT1|tr|C7F8K6|C7F8K6_ACIBA|AdeT1|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	29.097	299	207	1	1	299	684559	685440	2.2799999999999998e-48	170.0	304	100	98
NZ_CP019041.1	BAC0479|adeT2|tr|C7F8K7|C7F8K7_ACIBA|AdeT2|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	67.521	234	76	0	1	234	684739	685440	5.31e-113	353.0	238	99	98
NZ_CP019041.1	BAC0479|adeT2|tr|C7F8K7|C7F8K7_ACIBA|AdeT2|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	33.333	237	154	2	2	236	304653	305357	1.3e-41	148.0	238	99	99
NZ_CP019041.1	BAC0479|adeT2|tr|C7F8K7|C7F8K7_ACIBA|AdeT2|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	30.29	241	160	3	2	236	299866	300582	5.03e-39	140.0	238	99	99
NZ_CP019041.1	BAC0479|adeT2|tr|C7F8K7|C7F8K7_ACIBA|AdeT2|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	28.099	242	169	1	1	237	2604118	2603393	1.52e-36	133.0	238	99	99
NZ_CP019041.1	BAC0479|adeT2|tr|C7F8K7|C7F8K7_ACIBA|AdeT2|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	29.289	239	165	1	2	236	303368	304084	2.9200000000000002e-36	132.0	238	99	99
NZ_CP019041.1	BAC0479|adeT2|tr|C7F8K7|C7F8K7_ACIBA|AdeT2|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	27.686	242	165	5	2	237	302151	302864	5.430000000000001e-29	111.0	238	99	99
NZ_CP019041.1	BAC0479|adeT2|tr|C7F8K7|C7F8K7_ACIBA|AdeT2|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	25.0	240	176	1	1	236	300918	301637	4.82e-28	108.0	238	99	99
NZ_CP019041.1	BAC0020|aioA/aoxB|sp|Q8GGJ6|AIOA_HERAR|Arsenite|oxidase|subunit|AioA|OS=Herminiimonas|arsenicoxydans|GN=aioA|PE=2|SV=2	NZ_CP019041.1	22.334	797	472	25	18	782	1867774	1869819	5.1000000000000005e-26	112.0	826	93	93
NZ_CP019041.1	BAC0022|aioR/aoxR|tr|Q2VGB1|Q2VGB1_RHIRD|Putative|transcriptional|regulator|OS=Rhizobium|radiobacter|GN=aoxR|PE=4|SV=1	NZ_CP019041.1	36.17	423	232	7	52	436	3372987	3374255	3.1000000000000003e-66	227.0	442	87	87
NZ_CP019041.1	BAC0489|ALU1-P|tr|O52119|O52119_ARTVI|Aluminum|resistance|protein|(Fragment)|OS=Arthrobacter|viscosus|GN=ALU1|PE=3|SV=1	NZ_CP019041.1	37.87	169	98	3	24	187	1436241	1435741	3.4999999999999996e-30	113.0	187	88	88
NZ_CP019041.1	BAC0025|amvA|tr|C4PAW9|C4PAW9_ACIBA|Major|facilitator|superfamily|efflux|pump|OS=Acinetobacter|baumannii|PE=4|SV=1	NZ_CP019041.1	22.47	494	352	11	10	489	1315758	1317188	8.02e-12	65.1	492	98	98
NZ_CP019041.1	BAC0573|arsB|sp|P45946|ARSB_BACSU|Arsenite|resistance|protein|ArsB|OS=Bacillus|subtilis|(strain|168)|GN=arsB|PE=3|SV=2	NZ_CP019041.1	61.404	342	132	0	2	343	838869	839894	1.52e-140	437.0	346	99	99
NZ_CP019041.1	BAC0579|arsB|sp|P74311|Y944_SYNY3|Uncharacterized|transporter|slr0944|OS=Synechocystis|sp.|(strain|PCC|6803|/|Kazusa)|GN=slr0944|PE=3|SV=1	NZ_CP019041.1	33.425	362	210	4	4	355	838842	839864	5.33e-51	181.0	383	92	92
NZ_CP019041.1	BAC0581|arsC|sp|P45947|ARSC_BACSU|Protein|ArsC|OS=Bacillus|subtilis|(strain|168)|GN=arsC|PE=1|SV=1	NZ_CP019041.1	34.351	131	84	2	3	131	838376	838768	1.67e-18	77.8	139	93	93
NZ_CP019041.1	BAC0582|arsC|sp|P08692|ARSC1_ECOLX|Arsenate|reductase|OS=Escherichia|coli|GN=arsC|PE=1|SV=1	NZ_CP019041.1	67.391	138	45	0	4	141	837607	838020	1.23e-61	201.0	141	98	98
NZ_CP019041.1	BAC0583|arsC|sp|P52147|ARSC2_ECOLX|Arsenate|reductase|OS=Escherichia|coli|GN=arsC|PE=3|SV=1	NZ_CP019041.1	65.714	140	48	0	2	141	837601	838020	4.22e-61	199.0	141	99	99
NZ_CP019041.1	BAC0584|arsC|sp|O50595|ARSC_ACIMA|Arsenate|reductase|OS=Acidiphilium|multivorum|(strain|DSM|11245|/|JCM|8867|/|AIU301)|GN=arsC|PE=3|SV=1	NZ_CP019041.1	69.565	138	42	0	3	140	837604	838017	8.08e-64	207.0	141	98	98
NZ_CP019041.1	BAC0585|arsC|sp|P74984|ARSC_YEREN|Arsenate|reductase|OS=Yersinia|enterocolitica|GN=arsC|PE=3|SV=1	NZ_CP019041.1	65.714	140	48	0	2	141	837601	838020	8.85e-60	195.0	141	99	99
NZ_CP019041.1	BAC0586|arsC|tr|P74313|P74313_SYNY3|Arsenate|reductase|OS=Synechocystis|sp.|(strain|PCC|6803|/|Kazusa)|GN=arsC|PE=1|SV=1	NZ_CP019041.1	28.358	134	88	3	3	128	838382	838783	5.34e-10	52.8	131	96	96
NZ_CP019041.1	BAC0034|arsH|tr|E8PS81|E8PS81_YERPE|Arsenic|resistance|protein|ArsH|OS=Yersinia|pestis|Java|9|GN=arsH|PE=4|SV=1	NZ_CP019041.1	65.939	229	75	1	4	229	839912	840598	3.65e-102	321.0	232	97	97
NZ_CP019041.1	BAC0595|arsH|tr|P74312|P74312_SYNY3|Slr0945|protein|OS=Synechocystis|sp.|(strain|PCC|6803|/|Kazusa)|GN=slr0945|PE=4|SV=1	NZ_CP019041.1	67.347	196	64	0	4	199	839975	840562	3.04e-86	274.0	206	95	95
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	50.893	224	104	3	13	233	3033711	3033049	1.44e-57	194.0	240	96	92
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	37.712	236	129	3	9	230	33373	34068	7.430000000000001e-37	134.0	240	96	93
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	37.611	226	139	1	7	230	1074394	1075071	6.36e-33	123.0	240	96	93
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	34.914	232	145	3	12	237	535149	534454	1.48e-29	113.0	240	96	94
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	32.751	229	145	3	7	231	2875094	2874423	3.92e-27	106.0	240	96	94
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	31.878	229	143	4	13	236	1528322	1527660	1.98e-25	101.0	240	96	93
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	31.718	227	152	3	10	235	1235294	1234620	6.78e-20	85.5	240	96	94
NZ_CP019041.1	BAC0039|baeR|sp|P69228|BAER_ECOLI|Transcriptional|regulatory|protein|BaeR|OS=Escherichia|coli|(strain|K12)|GN=baeR|PE=1|SV=1	NZ_CP019041.1	30.357	224	145	5	13	231	1672409	1671756	8.19e-19	82.4	240	96	91
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	51.339	224	103	3	13	233	3033711	3033049	3.0400000000000002e-58	196.0	240	96	92
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	37.712	236	129	3	9	230	33373	34068	3.7200000000000004e-37	135.0	240	96	93
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	37.168	226	140	1	7	230	1074394	1075071	3.8100000000000002e-31	118.0	240	96	93
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	34.914	232	145	3	12	237	535149	534454	3.31e-29	112.0	240	96	94
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	33.188	229	144	3	7	231	2875094	2874423	3.520000000000001e-27	106.0	240	96	94
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	31.25	224	151	2	13	236	1528322	1527660	1.04e-25	102.0	240	96	93
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	31.718	227	152	3	10	235	1235294	1234620	3.66e-20	86.3	240	96	94
NZ_CP019041.1	BAC0596|baeR|tr|D0ZNE3|D0ZNE3_SALT1|DNA-binding|transcriptional|regulator|BaeR|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeR|PE=4|SV=1	NZ_CP019041.1	30.357	224	145	5	13	231	1672409	1671756	4.22e-19	83.2	240	96	91
NZ_CP019041.1	BAC0597|baeS|tr|D0ZNE2|D0ZNE2_SALT1|Signal|transduction|histidine-protein|kinase|BaeS|OS=Salmonella|typhimurium|(strain|14028s|/|SGSC|2262)|GN=baeS|PE=4|SV=1	NZ_CP019041.1	32.857	420	271	4	47	458	3035033	3033783	5.52e-59	207.0	467	88	88
NZ_CP019041.1	BAC0041|bcr|sp|P28246|BCR_ECOLI|Bicyclomycin|resistance|protein|OS=Escherichia|coli|(strain|K12)|GN=bcr|PE=1|SV=4	NZ_CP019041.1	33.067	375	243	4	2	372	2937117	2936005	2.16e-38	144.0	396	96	94
NZ_CP019041.1	BAC0041|bcr|sp|P28246|BCR_ECOLI|Bicyclomycin|resistance|protein|OS=Escherichia|coli|(strain|K12)|GN=bcr|PE=1|SV=4	NZ_CP019041.1	25.831	391	278	6	1	381	1426063	1427229	4.54e-20	89.7	396	96	96
NZ_CP019041.1	BAC0042|bepC|sp|Q8G0Y6|BEPC_BRUSU|Outer|membrane|efflux|protein|BepC|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepC|PE=1|SV=1	NZ_CP019041.1	20.25	400	294	5	34	421	1500570	1501730	3.24e-09	56.2	456	85	85
NZ_CP019041.1	BAC0043|bepD|sp|Q8G2M7|BEPD_BRUSU|Efflux|pump|periplasmic|linker|BepD|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepD|PE=1|SV=1	NZ_CP019041.1	35.952	331	204	6	39	366	2851585	2852562	3.4299999999999995e-42	155.0	397	83	83
NZ_CP019041.1	BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU|Efflux|pump|membrane|transporter|BepE|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepE|PE=1|SV=1	NZ_CP019041.1	42.521	1063	577	12	1	1036	2852713	2855880	0.0	808.0	1051	99	99
NZ_CP019041.1	BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU|Efflux|pump|membrane|transporter|BepE|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepE|PE=1|SV=1	NZ_CP019041.1	37.645	1036	635	7	1	1032	2769424	2766338	0.0	653.0	1051	99	98
NZ_CP019041.1	BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU|Efflux|pump|membrane|transporter|BepE|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepE|PE=1|SV=1	NZ_CP019041.1	26.548	1066	712	24	4	1033	2352614	2355706	1.24e-69	253.0	1051	99	98
NZ_CP019041.1	BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU|Efflux|pump|membrane|transporter|BepE|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepE|PE=1|SV=1	NZ_CP019041.1	22.926	1073	750	28	3	1037	556929	560030	7.090000000000001e-57	213.0	1051	99	98
NZ_CP019041.1	BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU|Efflux|pump|membrane|transporter|BepE|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepE|PE=1|SV=1	NZ_CP019041.1	24.498	1045	708	21	30	1035	887233	890241	3.0000000000000003e-56	211.0	1051	99	96
NZ_CP019041.1	BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU|Efflux|pump|membrane|transporter|BepE|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepE|PE=1|SV=1	NZ_CP019041.1	23.708	1084	732	26	3	1033	1242130	1245255	2.21e-50	192.0	1051	99	98
NZ_CP019041.1	BAC0044|bepE|sp|Q8G2M6|BEPE_BRUSU|Efflux|pump|membrane|transporter|BepE|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepE|PE=1|SV=1	NZ_CP019041.1	22.559	1055	724	27	17	1023	335565	338594	1.63e-33	137.0	1051	99	96
NZ_CP019041.1	BAC0045|bepF|sp|Q8FWV8|BEPF_BRUSU|Efflux|pump|periplasmic|linker|BepF|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepF|PE=1|SV=1	NZ_CP019041.1	33.696	368	237	5	32	392	2851480	2852583	4.89e-35	135.0	411	88	88
NZ_CP019041.1	BAC0046|bepG|sp|Q8FWV9|BEPG_BRUSU|Efflux|pump|membrane|transporter|BepG|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepG|PE=1|SV=1	NZ_CP019041.1	42.626	1051	582	9	2	1035	2852713	2855853	0.0	675.0	1074	97	96
NZ_CP019041.1	BAC0046|bepG|sp|Q8FWV9|BEPG_BRUSU|Efflux|pump|membrane|transporter|BepG|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepG|PE=1|SV=1	NZ_CP019041.1	37.076	1033	634	9	1	1029	2769427	2766365	1.2800000000000002e-163	533.0	1074	97	96
NZ_CP019041.1	BAC0046|bepG|sp|Q8FWV9|BEPG_BRUSU|Efflux|pump|membrane|transporter|BepG|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepG|PE=1|SV=1	NZ_CP019041.1	27.247	1046	683	23	31	1038	2352692	2355709	1.3499999999999999e-67	247.0	1074	97	94
NZ_CP019041.1	BAC0046|bepG|sp|Q8FWV9|BEPG_BRUSU|Efflux|pump|membrane|transporter|BepG|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepG|PE=1|SV=1	NZ_CP019041.1	24.59	1037	698	20	30	1026	557007	559985	3.3500000000000003e-43	169.0	1074	97	93
NZ_CP019041.1	BAC0046|bepG|sp|Q8FWV9|BEPG_BRUSU|Efflux|pump|membrane|transporter|BepG|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepG|PE=1|SV=1	NZ_CP019041.1	23.247	1041	721	18	30	1034	887230	890226	5.26e-39	155.0	1074	97	94
NZ_CP019041.1	BAC0046|bepG|sp|Q8FWV9|BEPG_BRUSU|Efflux|pump|membrane|transporter|BepG|OS=Brucella|suis|biovar|1|(strain|1330)|GN=bepG|PE=1|SV=1	NZ_CP019041.1	22.201	1054	716	31	32	1029	1242214	1245231	1.79e-26	114.0	1074	97	93
NZ_CP019041.1	BAC0047|bexA|tr|Q93HR0|Q93HR0_BACT4|BexA|OS=Bacteroides|thetaiotaomicron|GN=bexA|PE=4|SV=1	NZ_CP019041.1	21.508	358	277	3	2	357	3202649	3203716	4.39e-09	55.8	443	80	80
NZ_CP019041.1	BAC0048|bfrA|sp|P63697|BFR_MYCTU|Bacterioferritin|OS=Mycobacterium|tuberculosis|GN=bfr|PE=1|SV=1	NZ_CP019041.1	40.268	149	89	0	1	149	604674	604228	3.45e-32	117.0	159	94	94
NZ_CP019041.1	BAC0048|bfrA|sp|P63697|BFR_MYCTU|Bacterioferritin|OS=Mycobacterium|tuberculosis|GN=bfr|PE=1|SV=1	NZ_CP019041.1	36.667	150	93	2	1	149	1147376	1147822	1.21e-25	99.0	159	94	94
NZ_CP019041.1	BAC0055|cadA/yvgW|sp|Q59465|HMCT_HELPY|Cadmium,|zinc|and|cobalt-transporting|ATPase|OS=Helicobacter|pylori|(strain|ATCC|700392|/|26695)|GN=cadA|PE=1|SV=2	NZ_CP019041.1	26.912	706	452	15	3	652	1320350	1318257	1.8700000000000001e-65	233.0	686	95	95
NZ_CP019041.1	BAC0055|cadA/yvgW|sp|Q59465|HMCT_HELPY|Cadmium,|zinc|and|cobalt-transporting|ATPase|OS=Helicobacter|pylori|(strain|ATCC|700392|/|26695)|GN=cadA|PE=1|SV=2	NZ_CP019041.1	27.179	677	441	17	1	654	1231102	1233045	6.72e-55	201.0	686	95	95
NZ_CP019041.1	BAC0058|cadR|tr|Q93TP7|Q93TP7_PSEPU|CadR|OS=Pseudomonas|putida|GN=cadR|PE=4|SV=1	NZ_CP019041.1	35.2	125	79	1	3	125	2596527	2596901	1.9099999999999998e-23	92.0	147	86	84
NZ_CP019041.1	BAC0058|cadR|tr|Q93TP7|Q93TP7_PSEPU|CadR|OS=Pseudomonas|putida|GN=cadR|PE=4|SV=1	NZ_CP019041.1	34.646	127	82	1	1	126	1318096	1317716	2.64e-17	74.7	147	86	86
NZ_CP019041.1	BAC0060|cdeA|tr|Q7WZ38|Q7WZ38_CLODI|EA|protein|OS=Clostridium|difficile|GN=eA|PE=4|SV=1	NZ_CP019041.1	25.266	376	257	10	14	373	388887	387784	2.5e-14	72.4	441	82	82
NZ_CP019041.1	BAC0026|chrA|tr|A4UQR4|A4UQR4_9RHIZ|Chromate|transporter|OS=Ochrobactrum|tritici|GN=chrA|PE=4|SV=1	NZ_CP019041.1	65.972	432	144	1	22	453	1351171	1349885	3.09e-177	548.0	458	95	94
NZ_CP019041.1	BAC0026|chrA|tr|A4UQR4|A4UQR4_9RHIZ|Chromate|transporter|OS=Ochrobactrum|tritici|GN=chrA|PE=4|SV=1	NZ_CP019041.1	63.51	433	154	2	22	454	899592	898306	3.7699999999999995e-170	527.0	458	95	95
NZ_CP019041.1	BAC0027|chrB|tr|A4UQR5|A4UQR5_9RHIZ|ChrB|OS=Ochrobactrum|tritici|GN=chrB|PE=4|SV=1	NZ_CP019041.1	40.523	306	180	1	1	306	900563	899652	1.1700000000000001e-86	281.0	312	98	98
NZ_CP019041.1	BAC0064|chrB1|sp|P17552|CHRB1_RALME|Protein|ChrB|OS=Ralstonia|metallidurans|(strain|CH34|/|ATCC|43123|/|DSM|2839)|GN=chrB1|PE=2|SV=2	NZ_CP019041.1	39.672	305	178	3	14	318	900551	899655	1.96e-74	246.0	324	94	94
NZ_CP019041.1	BAC0547|chrC|sp|P17550|SODM_RALME|Superoxide|dismutase|[Fe]|OS=Ralstonia|metallidurans|(strain|CH34|/|ATCC|43123|/|DSM|2839)|GN=chrC|PE=1|SV=3	NZ_CP019041.1	26.601	203	129	7	6	196	2252437	2251853	9.37e-11	57.4	197	97	97
NZ_CP019041.1	BAC0066|chrF|tr|Q5NUZ7|Q5NUZ7_RALME|ChrF,|regulatory|protein,|involved|in|Chromate|resistance|OS=Ralstonia|metallidurans|(strain|CH34|/|ATCC|43123|/|DSM|2839)|GN=chrF|PE=4|SV=1	NZ_CP019041.1	34.091	132	81	4	3	134	900041	899664	7.05e-19	78.6	140	94	94
NZ_CP019041.1	BAC0068|cmeA|tr|Q8RTE5|Q8RTE5_CAMJU|CmeA|OS=Campylobacter|jejuni|GN=cmeA|PE=1|SV=1	NZ_CP019041.1	30.812	357	230	7	21	362	2851522	2852586	1.67e-38	144.0	367	93	93
NZ_CP019041.1	BAC0613|cmeB|tr|Q8RTE4|Q8RTE4_CAMJU|CmeB|OS=Campylobacter|jejuni|GN=cmeB|PE=4|SV=1	NZ_CP019041.1	39.374	1054	611	12	3	1033	2852716	2855862	0.0	707.0	1040	99	99
NZ_CP019041.1	BAC0613|cmeB|tr|Q8RTE4|Q8RTE4_CAMJU|CmeB|OS=Campylobacter|jejuni|GN=cmeB|PE=4|SV=1	NZ_CP019041.1	38.136	1041	613	9	1	1027	2769427	2766356	0.0	663.0	1040	99	99
NZ_CP019041.1	BAC0613|cmeB|tr|Q8RTE4|Q8RTE4_CAMJU|CmeB|OS=Campylobacter|jejuni|GN=cmeB|PE=4|SV=1	NZ_CP019041.1	24.148	1056	702	26	31	1035	2352692	2355715	4.65e-62	229.0	1040	99	97
NZ_CP019041.1	BAC0613|cmeB|tr|Q8RTE4|Q8RTE4_CAMJU|CmeB|OS=Campylobacter|jejuni|GN=cmeB|PE=4|SV=1	NZ_CP019041.1	23.633	1024	693	28	30	1009	887230	890166	1.48e-60	224.0	1040	99	94
NZ_CP019041.1	BAC0613|cmeB|tr|Q8RTE4|Q8RTE4_CAMJU|CmeB|OS=Campylobacter|jejuni|GN=cmeB|PE=4|SV=1	NZ_CP019041.1	23.652	1057	699	31	30	1035	557007	560006	1.59e-60	224.0	1040	99	97
NZ_CP019041.1	BAC0613|cmeB|tr|Q8RTE4|Q8RTE4_CAMJU|CmeB|OS=Campylobacter|jejuni|GN=cmeB|PE=4|SV=1	NZ_CP019041.1	23.085	901	624	19	166	1024	1242610	1245231	6.68e-51	194.0	1040	99	83
NZ_CP019041.1	BAC0613|cmeB|tr|Q8RTE4|Q8RTE4_CAMJU|CmeB|OS=Campylobacter|jejuni|GN=cmeB|PE=4|SV=1	NZ_CP019041.1	20.504	912	620	27	166	1021	336003	338591	1.71e-33	137.0	1040	99	82
NZ_CP019041.1	BAC0614|cmeC|tr|Q8RTE3|Q8RTE3_CAMJU|CmeC|OS=Campylobacter|jejuni|GN=cmeC|PE=4|SV=1	NZ_CP019041.1	27.14	479	331	9	1	472	2855892	2857295	6.68e-38	145.0	492	96	96
NZ_CP019041.1	BAC0614|cmeC|tr|Q8RTE3|Q8RTE3_CAMJU|CmeC|OS=Campylobacter|jejuni|GN=cmeC|PE=4|SV=1	NZ_CP019041.1	25.111	450	309	7	23	467	820118	818838	2.2700000000000003e-32	129.0	492	96	90
NZ_CP019041.1	BAC0069|cmeF|tr|Q0P9L9|Q0P9L9_CAMJE|Integral|membrane|component|of|efflux|system|(Multidrug|efflux|system|CmeDEF)|OS=Campylobacter|jejuni|subsp.|jejuni|serotype|O:2|(strain|NCTC|11168)|GN=cmeF|PE=4|SV=1	NZ_CP019041.1	27.022	1051	687	23	5	996	2352617	2355706	8.799999999999999e-74	265.0	1005	99	99
NZ_CP019041.1	BAC0069|cmeF|tr|Q0P9L9|Q0P9L9_CAMJE|Integral|membrane|component|of|efflux|system|(Multidrug|efflux|system|CmeDEF)|OS=Campylobacter|jejuni|subsp.|jejuni|serotype|O:2|(strain|NCTC|11168)|GN=cmeF|PE=4|SV=1	NZ_CP019041.1	25.627	1077	705	32	1	1001	2852713	2855883	4.65e-71	256.0	1005	99	99
NZ_CP019041.1	BAC0069|cmeF|tr|Q0P9L9|Q0P9L9_CAMJE|Integral|membrane|component|of|efflux|system|(Multidrug|efflux|system|CmeDEF)|OS=Campylobacter|jejuni|subsp.|jejuni|serotype|O:2|(strain|NCTC|11168)|GN=cmeF|PE=4|SV=1	NZ_CP019041.1	25.295	1016	697	29	3	971	2769418	2766416	7.66e-56	209.0	1005	99	96
NZ_CP019041.1	BAC0069|cmeF|tr|Q0P9L9|Q0P9L9_CAMJE|Integral|membrane|component|of|efflux|system|(Multidrug|efflux|system|CmeDEF)|OS=Campylobacter|jejuni|subsp.|jejuni|serotype|O:2|(strain|NCTC|11168)|GN=cmeF|PE=4|SV=1	NZ_CP019041.1	23.121	1051	716	24	1	987	556923	559991	2.67e-46	179.0	1005	99	98
NZ_CP019041.1	BAC0069|cmeF|tr|Q0P9L9|Q0P9L9_CAMJE|Integral|membrane|component|of|efflux|system|(Multidrug|efflux|system|CmeDEF)|OS=Campylobacter|jejuni|subsp.|jejuni|serotype|O:2|(strain|NCTC|11168)|GN=cmeF|PE=4|SV=1	NZ_CP019041.1	23.265	1023	715	22	1	971	887146	890160	5.329999999999999e-42	165.0	1005	99	97
NZ_CP019041.1	BAC0069|cmeF|tr|Q0P9L9|Q0P9L9_CAMJE|Integral|membrane|component|of|efflux|system|(Multidrug|efflux|system|CmeDEF)|OS=Campylobacter|jejuni|subsp.|jejuni|serotype|O:2|(strain|NCTC|11168)|GN=cmeF|PE=4|SV=1	NZ_CP019041.1	21.935	1044	727	22	12	991	335550	338609	1.32e-39	157.0	1005	99	98
NZ_CP019041.1	BAC0069|cmeF|tr|Q0P9L9|Q0P9L9_CAMJE|Integral|membrane|component|of|efflux|system|(Multidrug|efflux|system|CmeDEF)|OS=Campylobacter|jejuni|subsp.|jejuni|serotype|O:2|(strain|NCTC|11168)|GN=cmeF|PE=4|SV=1	NZ_CP019041.1	20.369	1031	745	20	22	990	1242187	1245237	1.02e-32	135.0	1005	99	96
NZ_CP019041.1	BAC0070|cmeR|tr|Q7B8P6|Q7B8P6_CAMJU|CmeR|OS=Campylobacter|jejuni|GN=cmeR|PE=1|SV=1	NZ_CP019041.1	27.094	203	123	7	14	204	1890048	1889479	2.01e-09	53.9	210	91	91
